station_id,station_name,latitude,longitude,data_start,data_end,country_id
72456,Topeka Billard Municipal Airport,39.0667,-95.1333,1946-08-01,2024-12-29,149
72251,Corpus Christi International,27.7667,-97.0167,1946-08-01,2024-12-30,149
72266,Abilene Regional Airport,32.4167,-99.6833,1946-08-01,2024-12-30,149
72345,Harrison / Francis,36.2615,-93.1547,1946-08-02,2024-12-30,149
72253,San Antonio International  Airport,29.5333,-98.4667,1946-08-14,2024-12-30,149
74739,Fort Worth / Sansom Park,32.8198,-97.3624,1946-09-02,2024-04-18,149
10136,Nordholz,53.7667,8.6667,1946-09-02,2024-04-21,53
72781,Yakima Air Terminal,46.5667,-120.5333,1946-09-06,2024-12-30,149
10439,Fritzlar,51.1167,9.2833,1946-09-08,2024-04-21,53
72530,Chicago O’hare Airport,41.9833,-87.9167,1946-10-09,2024-12-30,149
85442,Antofagasta,-23.4333,-70.4333,1946-11-13,2024-12-30,28
35925,Sam,45.4,56.1167,1946-12-01,2024-04-21,71
D0867,Lautertal-Oberlauter,50.3066,10.9679,1947-01-01,2024-04-21,53
10177,Teterow,53.7667,12.6167,1947-01-01,2024-04-21,53
D3527,Neukirchen-Hauptschwenda,50.8923,9.405,1947-01-01,2024-04-21,53
D0259,Müllheim,47.806400000000004,7.6387,1947-01-01,2024-04-21,53
D2252,Bertsdorf-Hörnitz,50.899,14.7457,1947-01-01,2024-04-21,53
07630,Toulouse / Blagnac,43.6333,1.3667,1947-01-01,2024-04-19,49
D0151,Amberg-Unterammersricht,49.4691,11.8546,1947-01-01,2024-04-21,53
10035,Schleswig,54.5333,9.55,1947-01-01,2024-04-21,53
10836,Stoetten,48.6667,9.8667,1947-01-01,2024-04-21,53
06590,Luxembourg / Luxembourg,49.6167,6.2167,1947-01-01,2024-04-17,82
10935,Friedrichshafen,47.6667,9.5167,1947-01-01,2024-04-21,53
D0377,"Bergzabern, Bad",49.107,7.9967,1947-01-01,2024-04-21,53
D0535,Blankenrath,50.0372,7.3079,1947-01-01,2024-04-21,53
10249,Boizenburg,53.4,10.683300000000001,1947-01-01,2024-04-21,53
D5229,Villingen-Schwenningen,48.0453,8.4608,1947-01-01,2024-04-21,53
D3679,Kiefersfelden-Gach,47.6187,12.1666,1947-01-01,2024-04-21,53
D2074,Hechingen,48.3751,8.9801,1947-01-01,2024-04-21,53
32150,Yuzhno-Sakhalinsk,46.95,142.7167,1947-01-01,2024-04-17,119
D2497,Kall-Sistig,50.5014,6.5264,1947-01-01,2024-04-21,53
10454,Wernigerode,51.85,10.7667,1947-01-01,2024-04-21,53
EDEV0,Friedberg / Ockstadt,50.3333,8.7333,1947-01-01,2024-04-21,53
D3621,Reimlingen,48.8253,10.5067,1947-01-01,2024-04-21,53
D2480,Kahl/Main,50.0643,8.993,1947-01-01,2024-04-21,53
10627,Bad Kreuznach,49.85,7.8833,1947-01-01,2024-04-21,53
10161,Boltenhagen,54.0,11.2,1947-01-01,2024-04-21,53
65376,Atakpame,7.5833,1.1167,1947-01-01,2024-04-17,140
D3612,Nienburg,52.6711,9.2229,1947-01-01,2024-04-21,53
32165,Juzhno-Kuril'Sk,44.0167,145.8667,1947-01-01,2024-04-19,119
10818,Klippeneck,48.1,8.75,1947-01-01,2024-04-21,53
72407,Atlantic City International,39.4667,-74.0833,1947-01-01,2024-12-30,149
10688,Weiden,49.6667,12.1833,1947-01-01,2024-04-21,53
08509,Lajes Acores,38.7667,-27.1,1947-01-01,2024-04-19,116
D1503,Friesoythe-Altenoythe,53.0643,7.9022,1947-02-01,2024-04-21,53
64400,Pointe-Noire,-4.8167,11.9,1947-03-01,2024-04-17,32
64450,Brazzaville / Maya-Maya,-4.25,15.25,1947-03-01,2024-04-16,32
64450,Brazzaville / Maya-Maya,-4.25,15.25,1947-03-01,2024-04-16,32
64400,Pointe-Noire,-4.8167,11.9,1947-03-01,2024-04-17,32
08025,Bilbao / Sondica,43.3,-2.9333,1947-03-02,2024-04-14,131
D2878,"Lauchstädt, Bad",51.391,11.8788,1947-04-01,2024-04-21,53
71917,Eureka Airport,79.99,-85.81,1947-05-01,2024-12-30,24
23662,Kiki Akki,63.8,82.7333,1947-05-01,2024-04-20,119
D4287,Rothenburg ob der Tauber,49.3848,10.1732,1947-06-01,2024-04-21,53
72293,MCAS Miramar,32.8667,-117.15,1947-07-01,2024-04-17,149
10097,Greifswalder Oie,54.2458,13.9125,1947-08-01,2024-04-21,53
D1297,Eschwege,51.2041,10.0138,1947-09-01,2024-04-21,53
70086,Barter Island Airport,70.1333,-143.5667,1947-09-23,2024-12-27,149
38553,Ayakagitma,40.6833,64.4833,1947-10-01,2024-03-03,151
72241,Southeast Texas Rgnl Airport,30.5833,-94.1333,1947-10-01,2024-12-30,149
71924,Resolute Bay Airport,74.72,-94.97,1947-10-01,2024-12-28,24
29642,Kemerovo,55.2333,86.1167,1947-10-21,2024-04-20,119
72414,Yeager Airport,38.3667,-81.6,1947-12-01,2024-12-30,149
94995,Lord Howe Island,-31.5,159.1,1947-12-31,2024-12-30,6
94996,Norfolk Island,-29.0,167.9,1947-12-31,2024-12-30,6
14445,Split / Marjan,43.5167,16.4333,1947-12-31,2024-04-20,34
29471,Bol'Shaja Murta,56.9,93.1333,1948-01-01,2024-04-20,119
72449,Rosecrans Memorial Airport,39.7667,-94.0833,1948-01-01,2024-12-30,149
72411,Roanoke Regional Airport,37.3167,-79.9667,1948-01-01,2024-12-30,149
D1357,Fichtelberg/Oberfranken-Hüttstadl,49.9807,11.8376,1948-01-01,2024-04-21,53
10731,Rheinstetten,48.9736,8.3311,1948-01-01,2024-04-21,53
72216,Albany Southwest Georgia,31.5333,-84.2,1948-01-01,2024-04-18,149
72226,Montgomery Dannelly Field,32.3,-86.0667,1948-01-01,2024-12-30,149
72744,Hancock Houghton Cty. Memo,47.1667,-88.4833,1948-01-01,2024-04-18,149
72421,Cincinnati/Northern Ky International,39.05,-84.6667,1948-01-01,2024-12-30,149
72550,Omaha Eppley Airfield,41.3,-95.9,1948-01-01,2024-12-30,149
72745,Duluth International Airport,46.8333,-92.2167,1948-01-01,2024-12-30,149
72207,Savannah Airport,32.1167,-81.0333,1948-01-01,2024-12-30,149
72567,"Miller Field - Valentine, Ne",42.8667,-100.55,1948-01-01,2024-12-30,149
74740,Kimble County Airport,30.5167,-99.7667,1948-01-01,2024-04-18,149
26544,Daugavpils,55.8667,26.6167,1948-01-01,2024-04-04,77
72423,Standiford Field,38.1833,-85.7333,1948-01-01,2024-12-30,149
31534,Sektagli,50.4333,131.0167,1948-01-01,2024-04-19,119
D3490,"Neuenahr, Bad-Ahrweiler",50.5346,7.0853,1948-01-01,2024-04-21,53
72302,Wilmington / The Palms Mobile Home Park,34.2706,-77.9026,1948-01-01,2024-04-18,149
72561,Sidney Municipal Airport,41.1,-102.9833,1948-01-01,2024-04-18,149
94299,Willis Island,-16.3,150.0,1948-01-01,2024-12-30,6
31478,Sofijskij Priisk,52.2667,133.9833,1948-01-01,2024-04-20,119
D5017,Teuschnitz,50.4002,11.3889,1948-01-01,2024-04-21,53
72202,Miami International Airport,25.7833,-80.3167,1948-01-01,2024-12-30,149
72575,Ogden-Hinckley Airport,41.2,-112.0167,1948-01-01,2024-04-17,149
72539,Capital City Airport,42.7833,-84.5833,1948-01-01,2024-12-30,149
72517,Lehigh Valley International  Airport,40.65,-75.45,1948-01-01,2024-12-30,149
72201,Key West Airport,24.55,-81.1,1948-01-01,2024-12-30,149
72432,Evansville Regional,38.0333,-87.5333,1948-01-01,2024-12-30,149
38328,Shymkent,42.3167,69.7,1948-01-01,2024-04-21,71
72576,Lander Hunt Field,42.8167,-108.7333,1948-01-01,2024-12-30,149
72429,Cox Dayton International,39.9,-84.2167,1948-01-01,2024-12-30,149
72320,Rome R. B. Russell Airport,34.35,-85.1667,1948-01-01,2024-04-18,149
64910,Douala Obs.,4.0,9.7333,1948-01-01,2024-03-14,23
72327,Nashville Airport,36.1167,-86.6833,1948-01-01,2024-12-30,149
72442,Rolla / Vichy,38.1274,-91.7695,1948-01-01,2024-12-30,149
72562,North Platte Regional Airport,41.1167,-100.6667,1948-01-01,2024-12-30,149
72783,Lewiston Nez Perce Co Airport,46.3667,-117.0167,1948-01-01,2024-12-29,149
72666,Sheridan County Airport,44.7667,-106.9667,1948-01-01,2024-12-30,149
72773,Missoula International Airport,46.9167,-114.1,1948-01-01,2024-12-29,149
72613,Mount Washington,44.2667,-71.3,1948-01-01,2024-12-29,149
72223,Mobile Regional Airport,30.6833,-88.0667,1948-01-01,2024-12-30,149
72462,San Luis Valley Regional,37.4333,-105.8667,1948-01-01,2024-12-29,149
72394,Santa Maria Public Airport,34.9,-120.4667,1948-01-01,2024-12-30,149
72793,Seattle-Tacoma Airport,47.45,-122.3167,1948-01-01,2024-12-30,149
24856,Pokrovskaja,61.4833,129.15,1948-01-02,2024-04-20,119
29464,Bol'Soj Uluj,56.65,90.55,1948-01-02,2024-04-20,119
30622,Kacug,53.9667,105.9,1948-01-04,2024-04-20,119
29636,Toguchin,55.2333,84.4,1948-01-05,2024-04-18,119
31484,Hularin,51.4167,135.0833,1948-01-05,2024-04-20,119
25034,Buhta Ambarcik,69.6167,162.3,1948-01-06,2024-04-20,119
31300,Zeja,53.7,127.3,1948-01-06,2024-04-20,119
32408,Ust'Kamchatsk,56.2167,162.7167,1948-01-08,2024-04-20,119
29481,Dzherzhinskoe,56.85,95.2167,1948-01-12,2024-04-20,119
29209,Majsk,57.7833,77.2833,1948-01-17,2024-02-13,119
25378,Egvekinot,66.35,-179.1167,1948-01-18,2024-04-19,119
31825,Agzu,47.6,138.4,1948-01-18,2024-04-20,119
29766,Idrinskoe,54.3667,92.1333,1948-01-18,2024-04-19,119
28321,Ohansk,57.7167,55.3833,1948-01-31,2024-04-17,119
29676,Aginskoe,55.25,94.8833,1948-01-31,2024-04-20,119
29363,Pirovskoe,57.6333,92.2667,1948-02-09,2024-04-20,119
35426,Temir,49.15,57.1167,1948-02-10,2024-04-21,71
31989,Preobrazhenie,42.9,133.9,1948-02-14,2024-04-20,119
28593,Bol'Sherech'E,56.1,74.6333,1948-02-20,2024-04-07,119
32099,Mys Terpenija / Cape Terpenija / Obryvistoye,48.65,144.7333,1948-02-29,2024-04-20,119
74745,Austin / Del Valle,30.1945,-97.6699,1948-03-01,2024-12-30,149
34357,Serafimovic,49.5667,42.75,1948-03-15,2024-03-27,119
35671,Zhezkazgan,47.8,67.7167,1948-03-15,2024-04-17,71
37036,Nevinnomyssk,44.6333,41.9667,1948-03-15,2024-03-27,119
38149,Kungrad,43.0833,58.9333,1948-04-09,2024-04-21,151
38947,Pyandj,37.2333,69.0833,1948-04-10,2024-04-21,137
72692,Robert Field Arpt / Redmond,44.2539,-121.15,1948-05-01,2024-12-30,149
72662,Rapid City Regional Airport,44.05,-103.05,1948-05-01,2024-12-30,149
72637,Flint Bishop International  Airport,42.9667,-83.0833,1948-05-02,2024-12-30,149
71074,Isachsen,78.79,-103.55,1948-05-05,2024-12-30,24
93845,Invercargill Airport Aws,-46.4167,168.3333,1948-05-31,2024-12-30,102
D1207,"Elster, Bad-Sohl",50.2705,12.2742,1948-06-01,2024-04-21,53
72510,Worcester / West Tatnuck,42.2673,-71.8757,1948-06-01,2024-12-30,149
72443,Quincy / Burton,39.9429,-91.1946,1948-06-01,2024-12-30,149
72521,Akron-Canton Regional Airport,40.9167,-81.45,1948-07-01,2024-12-30,149
72348,"West Plains, Mo",36.7333,-91.85,1948-07-01,2024-04-19,149
D5745,Zehdenick,52.9664,13.3268,1948-07-01,2024-04-21,53
72272,Silver City / Grant,32.6333,-108.15,1948-07-02,2024-10-30,149
74420,Roosevelt,40.3,-109.9833,1948-07-14,2024-04-17,149
74486,John F. Kennedy Airport,40.6333,-73.7667,1948-07-17,2024-12-30,149
72398,Salisbury / Quail Ridge,38.3402,-75.5095,1948-07-20,2024-12-30,149
74532,"Limon, County",39.1833,-103.7,1948-08-01,2024-04-18,149
72420,Mansfield / Amoy,40.8214,-82.5166,1948-08-01,2024-12-29,149
42931,Buldana,20.5333,76.2333,1948-08-01,2024-03-03,61
72249,Fort Worth,32.8333,-97.3,1948-08-01,2024-04-18,149
72427,Jackson Square,36.0231,-84.2331,1948-08-04,2024-04-18,149
40800,Esfahan,32.4667,51.7167,1948-09-01,2024-04-21,63
72307,Elizabeth City / Hickory Village - Mobile Home Park,36.2606,-76.1746,1948-09-01,2024-12-30,149
72386,McCarran International Airport,36.1167,-115.2667,1948-09-06,2024-12-30,149
D3739,Oberviechtach,49.4521,12.4366,1948-10-01,2024-04-21,53
43321,Coimbatore / Peelamedu,11.0333,77.05,1948-10-01,2024-01-11,61
08084,Logrono / Agoncillo,42.45,-2.3333,1948-11-01,2024-04-19,131
10246,Fassberg,52.9167,10.1833,1948-11-04,2024-04-21,53
03772,London Heathrow Airport,51.4833,-0.45,1948-12-01,2024-04-19,148
74736,Dalhart / Rehm,36.0226,-102.5473,1948-12-10,2024-12-30,149
10343,Celle,52.6,10.0167,1948-12-15,2024-04-21,53
13585,Prilep,41.3333,21.5667,1948-12-31,2024-04-20,83
13168,Novi Sad Rimski Sancevi,45.3333,19.85,1948-12-31,2024-04-20,123
04048,Vestmannaeyjar,63.4,-20.2833,1949-01-01,2024-04-19,60
04013,Stykkisholmur,65.0833,-22.7333,1949-01-01,2024-04-18,60
03377,Waddington,53.1667,-0.5167,1949-01-01,2024-04-19,148
71603,Yarmouth Airport,43.83,-66.09,1949-01-01,2024-12-30,24
10815,Freudenstadt,48.45,8.4167,1949-01-01,2024-04-21,53
72513,Wilkes-Barre/Scranton International,41.3333,-75.0667,1949-01-01,2024-12-30,149
81002,Timehri Airport,6.5,-58.25,1949-01-01,2024-12-16,57
64401,Loubomo,-4.2,12.7,1949-01-01,2024-04-17,32
10129,Bremerhaven,53.5333,8.5833,1949-01-01,2024-04-21,53
72301,Hickory / Longview,35.7411,-81.3895,1949-01-01,2024-12-30,149
64401,Loubomo,-4.2,12.7,1949-01-01,2024-04-17,32
47112,Inchon,37.4833,126.6333,1949-01-01,2024-04-15,130
10542,Bad Hersfeld,50.85,9.7333,1949-01-01,2024-04-21,53
D1050,Dresden-Hosterwitz,51.0221,13.847,1949-01-01,2024-04-21,53
74490,Bedford Hanscom Field,42.4667,-71.3,1949-01-01,2024-04-18,149
68312,Keetmanshoop,-26.5333,18.1167,1949-01-01,2024-04-07,99
04197,Dalatangi,65.2667,-13.5833,1949-01-01,2024-04-19,60
06280,Groningen Airport Eelde,53.1333,6.5833,1949-01-01,2024-04-19,101
42328,Jaisalmer,26.9,70.9167,1949-01-01,2024-04-15,61
D1645,Gilserberg-Moischeid,50.9656,9.05,1949-01-01,2024-04-21,53
D1279,Möhrendorf-Kleinseebach,49.6497,11.0074,1949-01-01,2024-04-21,53
D2814,Merklingen,48.5121,9.7645,1949-01-01,2024-04-21,53
D2750,Kronach,50.2523,11.3209,1949-01-01,2024-04-21,53
D0257,Baden-Baden-Geroldsau,48.727,8.2458,1949-01-01,2024-04-21,53
10791,Grosser Arber,49.1167,13.1333,1949-01-01,2024-04-21,53
68994,Marion Island,-46.8833,37.8667,1949-01-01,2024-12-30,129
86218,Asuncion / Aeropuerto,-25.2667,-57.6333,1949-01-02,2024-04-18,112
48601,Penang / Bayan Lepas,5.3,100.2667,1949-01-04,2024-04-22,86
48112,Victoria Point,9.9667,98.5833,1949-01-08,2024-04-21,98
98328,Baguio,16.4167,120.6,1949-01-10,2024-03-24,114
98222,Vigan,17.5667,120.3833,1949-01-11,2024-04-19,114
76382,"Torreon, Coah.",25.5333,-103.45,1949-01-11,2024-12-30,92
91568,Aneityum,-20.2333,169.7667,1949-01-19,2024-12-30,152
D6314,Nossen,51.0507,13.3003,1949-02-01,2024-04-21,53
76061,"Puerto Penasco, Son.",31.3,-113.55,1949-02-01,2024-12-30,92
78767,Puerto Limon,10.0,-83.05,1949-02-01,2024-12-30,33
76113,"Altar, Son.",30.7167,-111.7333,1949-02-01,2024-12-29,92
98233,Tuguegarao,17.6167,121.7333,1949-02-19,2024-04-19,114
48665,Malacca,2.2667,102.25,1949-02-27,2024-04-22,86
D5424,Weimar-Schöndorf,51.0177,11.3544,1949-03-01,2024-04-21,53
36307,Erzin,50.2833,95.1667,1949-03-01,2024-04-21,119
48647,Sepang/KL International Airport,2.7333,101.7,1949-04-01,2024-04-22,86
76160,"Hermosillo, Son.",29.0667,-110.95,1949-04-02,2024-12-26,92
40745,Mashhad,36.2667,59.6333,1949-05-01,2024-04-21,63
96933,Surabaya / Perak,-7.2167,112.7167,1949-05-16,2024-04-19,62
D0896,Dachwig,51.0778,10.8619,1949-07-01,2024-04-21,53
D4605,Schwarzburg,50.6441,11.1936,1949-07-05,2024-04-21,53
33791,Kryvyi Rih,43.0333,33.2167,1949-07-29,2024-04-20,146
33711,Kirovohrad,48.5167,32.2,1949-07-31,2024-04-20,146
26695,Vjaz'Ma,55.1667,34.4,1949-08-04,2024-03-27,119
26157,Gdov,58.7333,27.8333,1949-08-04,2024-04-20,119
28506,Elabuga,55.7667,52.0667,1949-08-08,2024-04-08,119
26882,Roslavl,53.9333,32.8333,1949-08-11,2024-03-27,119
42886,Jharsuguda,21.9167,84.0833,1949-08-11,2024-04-12,61
72435,Barkley Regional Airport,37.05,-88.7667,1949-08-12,2024-12-30,149
34047,Zerdevka,51.8333,41.4833,1949-08-14,2024-04-21,119
34098,Pugacev,52.0333,48.8333,1949-08-16,2024-04-18,119
27329,Rostov,57.2,39.4167,1949-08-28,2024-03-27,119
27242,Buj,58.4833,41.5333,1949-08-28,2024-04-10,119
27083,Oparino,59.85,48.2833,1949-08-30,2024-04-20,119
22721,Medvezegorsk,62.9167,34.4333,1949-09-02,2024-04-20,119
22954,Vozega,60.4667,40.2,1949-09-02,2024-04-18,119
27928,Elec,52.6333,38.5167,1949-09-02,2024-04-20,119
33761,Liubashivka,47.85,30.2667,1949-09-02,2024-04-20,146
27957,Kirsanov,52.6667,42.7167,1949-09-02,2024-04-20,119
22676,Sura,63.5833,45.6333,1949-09-02,2024-04-20,119
26078,Ljuban,59.35,31.2333,1949-09-03,2024-04-20,119
26059,Kingisepp,59.3667,28.6,1949-09-03,2024-04-20,119
27532,Vladimir,56.1167,40.35,1949-09-03,2024-04-09,119
27008,Babaevo,59.4,35.9333,1949-09-03,2024-04-20,119
22854,Njandoma,61.6667,40.1833,1949-09-04,2024-04-20,119
26585,Belyj,55.85,32.95,1949-09-05,2024-04-19,119
26348,Gulbene,57.1333,26.7167,1949-09-07,2024-04-20,77
22939,Belozersk,60.0333,37.7833,1949-09-07,2024-04-18,119
91551,Sola Vanua Lava,-13.85,167.55,1949-09-09,2024-12-30,152
23305,Okunev Nos,66.25,52.5833,1949-09-12,2024-04-19,119
91285,Hilo International Airport,19.7167,-155.05,1949-10-01,2024-12-30,149
D1411,Birx,50.5309,10.048,1949-10-01,2024-04-21,53
43003,Bombay / Santacruz,19.1167,72.85,1949-10-01,2024-01-11,61
91186,"Kaunakakai, Molokai Airport",21.15,-157.1,1949-10-01,2024-04-19,149
40712,Orumieh,37.5333,45.0833,1949-11-01,2024-04-21,63
40665,Kut-Al-Hai,32.1667,46.05,1949-11-01,2024-04-21,64
76499,"Soto La Marina, Tamps.",23.7667,-98.2,1949-11-02,2024-12-25,92
40736,Babulsar,36.7167,52.65,1949-11-27,2024-04-21,63
91517,Honiara,-9.4167,159.9667,1949-12-19,2024-12-30,128
10805,Lahr,48.3667,7.8333,1950-01-01,2024-04-21,53
87534,Laboulaye,-34.1333,-63.3667,1950-01-01,2024-12-30,4
25745,Kamenskoe / Kamenskoye,62.4672,166.2125,1950-01-01,2024-04-20,119
EDIV0,Pirmasens,49.2167,7.6167,1950-01-01,2024-04-21,53
64600,Berberati,4.25,15.8,1950-01-01,2024-04-16,26
67581,Chipata,-13.55,32.5833,1950-01-01,2024-03-14,155
67475,Kasama,-10.2167,31.1333,1950-01-01,2024-04-05,155
17150,Balikesir,39.6167,27.9167,1950-01-01,2024-04-20,143
D4261,Rosenheim,47.8754,12.128,1950-01-01,2024-04-13,53
D3875,Parsberg/Oberpfalz-Eglwang,49.151,11.6896,1950-01-01,2024-04-21,53
40718,Anzali,37.4667,49.4667,1950-01-01,2024-04-21,63
17280,Diyarbakir,37.8833,40.1833,1950-01-01,2024-04-20,143
64750,Sarh,9.15,18.3833,1950-01-01,2024-04-17,27
64700,Ndjamena,12.1333,15.0333,1950-01-01,2024-04-17,27
64454,Gamboma,-1.8667,15.8667,1950-01-01,2024-04-17,32
74776,Marianna / Chipola Terrace,30.8378,-85.1819,1950-01-01,2024-04-18,149
27417,Klin,56.35,36.75,1950-01-01,2024-01-23,119
64454,Gamboma,-1.8667,15.8667,1950-01-01,2024-04-17,32
64405,Sibiti,-3.6833,13.35,1950-01-01,2024-04-17,32
17092,Erzincan,39.7333,39.5,1950-01-01,2024-04-20,143
64405,Sibiti,-3.6833,13.35,1950-01-01,2024-04-17,32
63756,Mwanza,-2.4667,32.9167,1950-01-01,2024-04-17,138
26389,Ostaskov,57.1333,33.1167,1950-01-01,2024-04-05,119
64501,Port-Gentil,-0.7000000000000001,8.75,1950-01-01,2024-01-05,50
17244,Konya,37.9667,32.55,1950-01-02,2024-04-20,143
48948,Seno,16.6667,105.0,1950-01-08,2024-04-05,76
48991,Phnom-Penh / Pochentong,11.55,104.85,1950-01-12,2024-04-01,22
17220,Izmir,38.4333,27.1667,1950-01-15,2024-04-20,143
91165,Lihue Airport,21.9833,-159.3333,1950-02-01,2024-12-30,149
48042,Mandalay,21.9833,96.1,1950-02-16,2024-04-18,98
72548,Waterloo Municipal Airport,42.55,-92.0667,1950-03-01,2024-12-30,149
64452,M'Pouya,-2.6167000000000002,16.2167,1950-03-14,2024-02-09,32
64452,M'Pouya,-2.6167000000000002,16.2167,1950-03-14,2024-02-09,32
76775,"Oaxaca, Oax.",17.0667,-96.7167,1950-04-02,2024-12-27,92
17096,Erzurum,39.9167,41.2667,1950-05-01,2024-04-20,143
76855,"Puerto Angel, Oax.",15.65,-96.5,1950-05-18,2024-10-27,92
72271,Truth Or Consequences Muni,33.2333,-107.2667,1950-05-26,2024-04-18,149
48940,Vientiane,17.95,102.5667,1950-06-22,2024-04-10,76
10615,Deuselbach,49.7667,7.05,1950-08-01,2024-04-21,53
83437,Montes Claros,-16.7167,-43.8667,1950-09-01,2024-12-29,18
71082,Alert Ua,82.5,-62.33,1950-09-11,2024-04-17,24
47058,Pyongyang,39.0333,125.7833,1950-10-24,2024-04-21,106
26763,Orsa,54.9833,30.4167,1950-11-30,2024-04-20,12
47108,Seoul,37.5667,126.9667,1950-12-04,2024-04-21,130
48517,Chumphon,10.4833,99.1833,1951-01-01,2024-04-20,139
D1736,Grambek,53.5731,10.6797,1951-01-01,2024-04-21,53
02935,Jyvaskyla,62.4,25.6833,1951-01-01,2024-04-19,48
48551,Surat Thani,9.1167,99.35,1951-01-01,2024-04-21,139
48501,Khlong Yai,11.7667,102.8833,1951-01-01,2024-04-18,139
48567,Trang,7.5167,99.6167,1951-01-01,2024-04-20,139
48564,Phuket,7.8833,98.4,1951-01-01,2024-04-17,139
48552,Nakhon Si Thammarat,8.4667,99.9667,1951-01-01,2024-03-09,139
48500,Prachuap Khirikhan,11.8333,99.8333,1951-01-01,2024-04-21,139
D0150,Alzey,49.7273,8.1164,1951-01-01,2024-04-21,53
D5279,Wahlsburg-Lippoldsberg,51.6194,9.5749,1951-01-01,2024-04-21,53
72543,Greater Rockford Airport,42.2,-89.1,1951-01-01,2024-12-30,149
50527,Hailar,49.2167,119.75,1951-01-01,2024-04-22,29
50557,Nenjiang,49.1667,125.2333,1951-01-01,2024-04-22,29
50632,Bugt,48.7667,121.9167,1951-01-01,2024-04-22,29
50658,Keshan,48.05,125.8833,1951-01-01,2024-04-22,29
47890,Tadotsu,34.2667,133.75,1951-01-01,2024-04-21,69
50745,Qiqihar,47.3833,123.9167,1951-01-01,2024-04-22,29
50953,Harbin,45.75,126.7667,1951-01-01,2024-04-22,29
50978,Jixi,45.2833,130.95,1951-01-01,2024-04-22,29
51379,Qitai,44.0167,89.5667,1951-01-01,2024-04-22,29
51463,Urumqi,43.7833,87.6167,1951-01-01,2024-04-22,29
51573,Turpan,42.9333,89.2,1951-01-01,2024-04-22,29
51644,Kuqa,41.7167,82.95,1951-01-01,2024-04-13,29
51709,Kashi,39.4667,75.9833,1951-01-01,2024-04-08,29
48480,Chanthaburi,12.6,102.1167,1951-01-01,2024-04-21,139
87623,Santa Rosa Aerodrome,-36.5667,-64.2667,1951-01-01,2024-12-30,4
48459,Chon Buri,13.3667,100.9833,1951-01-01,2024-04-20,139
48475,Hua Hin,12.5833,99.95,1951-01-01,2024-04-20,139
48351,Uttaradit,17.6167,100.1,1951-01-01,2024-04-20,139
48328,Lampang,18.2833,99.5167,1951-01-01,2024-04-20,139
71887,Kamloops Airport,50.7,-120.45,1951-01-01,2024-12-27,24
48325,Mae Sariang,18.1667,97.9333,1951-01-01,2024-04-20,139
48303,Chiang Rai,19.9167,99.8333,1951-01-01,2024-04-20,139
48300,Mae Hong Son,19.3,97.8333,1951-01-01,2024-04-21,139
01098,Vardo,70.3667,31.1,1951-01-01,2024-04-19,107
47909,Naze,28.3833,129.5,1951-01-01,2024-03-12,69
47899,Murotomisaki,33.25,134.1833,1951-01-01,2024-04-21,69
47898,Shimizu,32.7167,133.0167,1951-01-01,2024-04-20,69
47897,Sukumo,32.9167,132.7,1951-01-01,2024-04-21,69
47895,Tokushima,34.0667,134.5833,1951-01-01,2024-02-12,69
47893,Kochi,33.55,133.5333,1951-01-01,2024-02-12,69
47892,Uwajima,33.2167,132.55,1951-01-01,2024-04-21,69
47891,Takamatsu,34.3167,134.05,1951-01-01,2024-03-12,69
48356,Sakon Nakhon,17.15,104.1333,1951-01-01,2024-04-21,139
48477,Sattahip,12.683300000000001,100.9833,1951-01-01,2024-04-20,139
48375,Mae Sot,16.6667,98.55,1951-01-01,2024-04-21,139
48381,Khon Kaen,16.4333,102.8333,1951-01-01,2024-04-21,139
48462,Aranyaprathet,13.7,102.5833,1951-01-01,2024-04-18,139
52203,Hami,42.8167,93.5167,1951-01-01,2024-04-17,29
02550,Jonkoping Airport,57.7667,14.0833,1951-01-01,2024-02-29,134
48455,Bangkok,13.7333,100.5667,1951-01-01,2024-04-20,139
48450,Kanchanaburi,14.0167,99.5333,1951-01-01,2024-04-10,139
48432,Surin,14.8833,103.5,1951-01-01,2024-04-20,139
98653,Surigao,9.8,125.5,1951-01-01,2024-04-19,114
48431,Nakhon Ratchasima,14.9667,102.0833,1951-01-01,2024-04-19,139
48430,Prachin Buri,14.05,101.3667,1951-01-01,2024-04-21,139
48426,Lop Buri,14.8,100.6167,1951-01-01,2024-04-21,139
48425,Suphan Buri,14.4667,100.1333,1951-01-01,2024-04-11,139
